TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity, UnitPrice , Sales ,PaymentType,PromotionApplied,DiscountAmount,Total Amount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
4932,16-12-2022,385,69,Other,City_18,31,Electronics,3, $63.81 , $191.44 ,Debit Card,TRUE,0, $191.44 ,FALSE,Christmas Market,5,FALSE
4933,26-12-2020,242,45,Male,City_17,684,Electronics,4, $87.55 , $350.19 ,Debit Card,TRUE,0, $350.19 ,TRUE,None,3,TRUE
4934,13-11-2020,450,35,Female,City_11,542,Toys,5, $70.73 , $353.67 ,Credit Card,TRUE,0, $353.67 ,FALSE,Christmas Market,2,TRUE
4935,01-12-2020,293,63,Other,City_6,932,Toys,3, $34.56 , $103.67 ,Credit Card,TRUE,10.36733784, $93.31 ,FALSE,Black Friday,5,FALSE
4936,03-11-2020,354,62,Female,City_18,146,Decorations,2, $39.56 , $79.13 ,Online Payment,FALSE,7.912831644, $71.22 ,FALSE,Black Friday,3,FALSE
4937,25-12-2023,403,31,Male,City_19,181,Electronics,1, $53.87 , $53.87 ,Cash,TRUE,0, $53.87 ,FALSE,Christmas Market,3,TRUE
4938,16-12-2019,491,25,Male,City_4,389,Electronics,4, $68.03 , $272.12 ,Online Payment,TRUE,27.21155352, $244.90 ,TRUE,Black Friday,3,FALSE
4939,27-12-2023,280,22,Female,City_13,641,Toys,5, $22.37 , $111.86 ,Debit Card,TRUE,0, $111.86 ,FALSE,Christmas Market,1,TRUE
4940,22-11-2021,227,70,Other,City_1,770,Clothing,1, $62.51 , $62.51 ,Online Payment,FALSE,0, $62.51 ,TRUE,None,3,TRUE
4941,24-12-2021,203,68,Other,City_15,444,Decorations,4, $93.98 , $375.94 ,Online Payment,TRUE,37.5939083, $338.35 ,TRUE,Black Friday,4,TRUE
4942,04-12-2018,81,69,Female,City_9,86,Clothing,1, $42.34 , $42.34 ,Debit Card,TRUE,0, $42.34 ,TRUE,Christmas Market,2,FALSE
4943,03-12-2021,292,63,Male,City_8,953,Food,5, $54.92 , $274.59 ,Debit Card,FALSE,0, $274.59 ,FALSE,Christmas Market,5,FALSE
4944,29-12-2018,85,62,Male,City_11,4,Clothing,2, $90.57 , $181.14 ,Debit Card,FALSE,0, $181.14 ,TRUE,Christmas Market,5,TRUE
4945,22-11-2021,147,26,Female,City_2,573,Food,1, $74.04 , $74.04 ,Online Payment,TRUE,7.403621563, $66.63 ,FALSE,Black Friday,5,FALSE
4946,09-12-2023,307,39,Male,City_8,425,Electronics,4, $16.54 , $66.14 ,Debit Card,TRUE,0, $66.14 ,FALSE,Christmas Market,2,FALSE
4947,23-12-2021,49,18,Male,City_7,491,Decorations,4, $73.49 , $293.97 ,Debit Card,TRUE,29.39719154, $264.57 ,TRUE,Black Friday,1,TRUE
4948,17-11-2021,40,36,Other,City_9,171,Decorations,4, $66.06 , $264.24 ,Online Payment,TRUE,0, $264.24 ,TRUE,Christmas Market,3,TRUE
4949,15-11-2020,218,69,Female,City_14,566,Clothing,4, $11.48 , $45.91 ,Debit Card,FALSE,4.591393283, $41.32 ,FALSE,Black Friday,4,TRUE
4950,18-11-2021,446,60,Male,City_13,705,Decorations,3, $62.18 , $186.54 ,Cash,FALSE,18.6543468, $167.89 ,FALSE,Black Friday,4,FALSE
4951,29-12-2018,110,36,Female,City_9,180,Electronics,4, $21.07 , $84.29 ,Debit Card,FALSE,8.429339711, $75.86 ,TRUE,Black Friday,1,FALSE
4952,15-12-2021,335,25,Male,City_8,870,Decorations,5, $44.70 , $223.48 ,Credit Card,FALSE,0, $223.48 ,FALSE,None,2,TRUE
4953,03-12-2019,427,47,Male,City_12,152,Clothing,2, $33.42 , $66.83 ,Credit Card,TRUE,0, $66.83 ,FALSE,Christmas Market,1,TRUE
4954,08-11-2018,189,46,Male,City_1,994,Decorations,4, $48.44 , $193.78 ,Credit Card,FALSE,0, $193.78 ,TRUE,Christmas Market,2,TRUE
4955,20-12-2018,214,55,Female,City_16,596,Decorations,4, $37.58 , $150.31 ,Online Payment,FALSE,15.03057918, $135.28 ,FALSE,Black Friday,3,FALSE
4956,10-11-2022,493,21,Other,City_10,946,Toys,5, $56.60 , $282.99 ,Cash,TRUE,0, $282.99 ,TRUE,Christmas Market,3,TRUE
4957,26-11-2023,411,34,Male,City_2,79,Toys,4, $66.91 , $267.66 ,Online Payment,FALSE,26.76561261, $240.89 ,TRUE,Black Friday,2,TRUE
4958,08-11-2022,164,18,Male,City_12,765,Food,1, $75.76 , $75.76 ,Debit Card,TRUE,0, $75.76 ,FALSE,None,5,TRUE
4959,13-11-2019,418,45,Female,City_6,69,Electronics,3, $70.75 , $212.24 ,Cash,FALSE,0, $212.24 ,TRUE,Christmas Market,1,FALSE
4960,11-12-2021,499,19,Other,City_7,903,Electronics,4, $36.73 , $146.90 ,Cash,TRUE,14.69012424, $132.21 ,FALSE,Black Friday,2,FALSE
4961,19-12-2019,97,31,Other,City_20,184,Clothing,1, $92.66 , $92.66 ,Cash,FALSE,9.265901399, $83.39 ,TRUE,Black Friday,1,TRUE
4962,06-11-2020,469,45,Male,City_4,530,Clothing,5, $18.53 , $92.63 ,Cash,FALSE,0, $92.63 ,TRUE,Christmas Market,1,FALSE
4963,17-12-2019,378,18,Other,City_17,817,Clothing,4, $33.85 , $135.41 ,Cash,TRUE,13.54056521, $121.87 ,TRUE,Black Friday,3,FALSE
4964,30-12-2020,102,26,Male,City_16,300,Food,4, $37.95 , $151.78 ,Cash,FALSE,0, $151.78 ,FALSE,None,2,FALSE
4965,28-12-2018,104,28,Female,City_12,203,Electronics,1, $52.62 , $52.62 ,Debit Card,FALSE,0, $52.62 ,TRUE,None,5,TRUE
4966,24-12-2020,90,51,Female,City_11,909,Clothing,5, $69.60 , $348.01 ,Online Payment,TRUE,34.80146985, $313.21 ,TRUE,Black Friday,3,TRUE
4967,12-11-2018,217,27,Female,City_1,394,Toys,5, $94.42 , $472.11 ,Credit Card,FALSE,47.2109475, $424.90 ,TRUE,Black Friday,5,TRUE
4968,18-11-2018,307,45,Female,City_6,400,Decorations,5, $39.31 , $196.56 ,Debit Card,FALSE,0, $196.56 ,FALSE,Christmas Market,5,FALSE
4969,28-12-2021,147,54,Female,City_18,972,Clothing,1, $53.98 , $53.98 ,Online Payment,FALSE,0, $53.98 ,TRUE,None,1,TRUE
4970,01-12-2021,352,63,Other,City_1,563,Decorations,3, $73.16 , $219.48 ,Debit Card,TRUE,21.94776063, $197.53 ,FALSE,Black Friday,2,TRUE
4971,15-12-2023,98,50,Other,City_8,492,Toys,2, $30.34 , $60.67 ,Cash,FALSE,6.067469401, $54.61 ,FALSE,Black Friday,1,TRUE
4972,30-12-2019,181,44,Female,City_13,132,Electronics,5, $12.92 , $64.59 ,Cash,TRUE,0, $64.59 ,FALSE,Christmas Market,4,FALSE
4973,15-12-2019,337,57,Male,City_17,512,Decorations,2, $56.77 , $113.54 ,Cash,FALSE,11.35398075, $102.19 ,FALSE,Black Friday,3,TRUE
4974,18-12-2018,301,48,Other,City_14,180,Electronics,5, $31.51 , $157.54 ,Online Payment,TRUE,0, $157.54 ,TRUE,None,2,TRUE
4975,23-12-2019,86,20,Female,City_7,197,Decorations,2, $62.46 , $124.93 ,Credit Card,TRUE,0, $124.93 ,FALSE,None,4,FALSE
4976,21-11-2018,292,52,Other,City_1,309,Food,4, $50.21 , $200.85 ,Debit Card,FALSE,0, $200.85 ,FALSE,Christmas Market,3,TRUE
4977,13-11-2022,372,20,Other,City_18,258,Electronics,5, $93.57 , $467.83 ,Online Payment,TRUE,0, $467.83 ,TRUE,None,3,TRUE
4978,07-12-2023,309,30,Other,City_16,974,Food,2, $68.57 , $137.14 ,Online Payment,FALSE,13.71440658, $123.43 ,TRUE,Black Friday,1,FALSE
4979,15-12-2022,415,27,Other,City_10,495,Clothing,1, $54.97 , $54.97 ,Online Payment,TRUE,0, $54.97 ,FALSE,Christmas Market,5,FALSE
4980,11-11-2021,8,55,Female,City_19,305,Clothing,5, $37.87 , $189.34 ,Online Payment,TRUE,18.9342346, $170.41 ,FALSE,Black Friday,3,TRUE
4981,19-12-2021,439,55,Other,City_2,490,Clothing,2, $81.69 , $163.37 ,Debit Card,FALSE,0, $163.37 ,FALSE,Christmas Market,1,FALSE
4982,13-11-2018,294,46,Male,City_6,564,Electronics,3, $30.30 , $90.91 ,Online Payment,TRUE,0, $90.91 ,FALSE,None,1,TRUE
4983,27-11-2019,5,46,Male,City_3,781,Clothing,4, $80.58 , $322.30 ,Credit Card,FALSE,32.23006874, $290.07 ,FALSE,Black Friday,4,FALSE
4984,15-11-2023,49,66,Female,City_9,787,Clothing,3, $18.17 , $54.50 ,Credit Card,FALSE,0, $54.50 ,FALSE,None,5,FALSE
4985,27-11-2020,447,68,Male,City_11,334,Electronics,1, $91.72 , $91.72 ,Online Payment,FALSE,9.172486811, $82.55 ,FALSE,Black Friday,4,FALSE
4986,04-11-2021,492,27,Male,City_18,917,Electronics,3, $77.02 , $231.05 ,Credit Card,FALSE,23.1045031, $207.94 ,TRUE,Black Friday,2,FALSE
4987,30-12-2018,262,54,Female,City_13,332,Electronics,4, $95.18 , $380.74 ,Cash,FALSE,0, $380.74 ,FALSE,None,1,FALSE
4988,20-12-2021,371,32,Female,City_10,989,Toys,3, $32.37 , $97.10 ,Credit Card,TRUE,0, $97.10 ,TRUE,Christmas Market,3,FALSE
4989,02-11-2023,372,34,Other,City_2,428,Electronics,3, $94.52 , $283.56 ,Debit Card,TRUE,28.35622293, $255.21 ,FALSE,Black Friday,4,TRUE
4990,15-11-2018,256,55,Male,City_13,652,Decorations,1, $77.74 , $77.74 ,Cash,FALSE,0, $77.74 ,TRUE,None,5,FALSE
4991,26-11-2022,75,38,Male,City_17,895,Clothing,4, $61.91 , $247.66 ,Credit Card,FALSE,24.76573714, $222.89 ,FALSE,Black Friday,4,FALSE
4992,25-11-2020,493,23,Male,City_20,986,Decorations,3, $91.32 , $273.97 ,Online Payment,FALSE,27.39693243, $246.57 ,FALSE,Black Friday,2,TRUE
4993,08-11-2021,213,30,Female,City_13,838,Toys,5, $58.25 , $291.24 ,Debit Card,TRUE,0, $291.24 ,FALSE,Christmas Market,3,TRUE
4994,05-12-2021,258,26,Other,City_9,797,Clothing,2, $49.95 , $99.90 ,Online Payment,FALSE,0, $99.90 ,FALSE,None,2,FALSE
4995,13-12-2018,364,58,Male,City_17,895,Toys,1, $87.69 , $87.69 ,Cash,FALSE,0, $87.69 ,TRUE,None,4,FALSE
4996,28-12-2018,130,33,Male,City_1,812,Electronics,1, $82.10 , $82.10 ,Credit Card,FALSE,0, $82.10 ,TRUE,None,1,FALSE
4997,31-12-2022,243,21,Male,City_6,247,Decorations,1, $73.57 , $73.57 ,Cash,TRUE,0, $73.57 ,TRUE,Christmas Market,5,TRUE
4998,27-11-2023,39,27,Male,City_17,171,Food,3, $62.47 , $187.42 ,Debit Card,FALSE,18.74166665, $168.67 ,TRUE,Black Friday,3,FALSE
4999,10-12-2023,464,40,Female,City_10,858,Decorations,1, $24.69 , $24.69 ,Cash,FALSE,0, $24.69 ,TRUE,Christmas Market,1,TRUE
5000,20-11-2022,159,53,Other,City_12,410,Food,3, $70.98 , $212.95 ,Credit Card,FALSE,0, $212.95 ,FALSE,None,1,FALSE
5001,07-11-2022,128,25,Male,City_1,753,Food,2, $93.95 , $187.89 ,Online Payment,FALSE,0, $187.89 ,TRUE,None,2,FALSE
5002,21-11-2023,17,46,Male,City_18,195,Electronics,5, $80.64 , $403.19 ,Debit Card,TRUE,0, $403.19 ,TRUE,Christmas Market,4,FALSE
5003,21-11-2020,283,56,Female,City_20,585,Electronics,3, $14.29 , $42.88 ,Credit Card,TRUE,0, $42.88 ,FALSE,None,5,FALSE
5004,26-12-2022,173,18,Female,City_3,720,Clothing,3, $62.84 , $188.52 ,Online Payment,TRUE,18.85243735, $169.67 ,TRUE,Black Friday,2,FALSE
5005,30-11-2023,377,49,Male,City_5,542,Food,5, $15.41 , $77.04 ,Online Payment,TRUE,0, $77.04 ,TRUE,Christmas Market,3,FALSE
5006,02-11-2018,353,31,Male,City_9,213,Food,1, $46.53 , $46.53 ,Cash,TRUE,0, $46.53 ,TRUE,Christmas Market,3,FALSE
5007,22-11-2020,95,46,Male,City_12,743,Food,5, $43.80 , $219.00 ,Online Payment,TRUE,0, $219.00 ,TRUE,Christmas Market,3,TRUE
5008,03-11-2020,167,65,Male,City_16,120,Decorations,5, $44.31 , $221.56 ,Credit Card,FALSE,0, $221.56 ,TRUE,None,1,FALSE
5009,02-11-2022,327,39,Female,City_20,874,Toys,2, $27.23 , $54.47 ,Debit Card,TRUE,0, $54.47 ,TRUE,Christmas Market,2,FALSE
5010,12-11-2023,48,36,Female,City_17,173,Clothing,2, $37.37 , $74.74 ,Debit Card,TRUE,0, $74.74 ,FALSE,Christmas Market,3,FALSE
5011,25-12-2023,448,63,Male,City_8,157,Electronics,4, $19.17 , $76.69 ,Credit Card,FALSE,0, $76.69 ,TRUE,None,5,TRUE
5012,16-11-2020,465,36,Male,City_12,844,Decorations,3, $48.50 , $145.50 ,Online Payment,TRUE,0, $145.50 ,TRUE,Christmas Market,2,TRUE
5013,08-12-2020,97,48,Female,City_13,663,Toys,3, $77.99 , $233.97 ,Cash,TRUE,23.39739084, $210.58 ,FALSE,Black Friday,1,TRUE
5014,02-12-2023,381,65,Other,City_15,170,Food,4, $36.83 , $147.32 ,Credit Card,TRUE,0, $147.32 ,FALSE,Christmas Market,2,FALSE
5015,15-12-2018,238,40,Male,City_3,508,Food,2, $99.62 , $199.24 ,Cash,TRUE,0, $199.24 ,TRUE,None,4,FALSE
5016,14-11-2022,173,54,Male,City_9,730,Electronics,3, $83.04 , $249.13 ,Debit Card,FALSE,24.91328602, $224.22 ,TRUE,Black Friday,4,TRUE
5017,09-11-2019,52,57,Male,City_18,620,Decorations,1, $98.06 , $98.06 ,Online Payment,TRUE,0, $98.06 ,FALSE,None,4,TRUE
5018,01-12-2018,149,30,Male,City_4,792,Food,1, $54.19 , $54.19 ,Debit Card,FALSE,0, $54.19 ,FALSE,None,2,TRUE
5019,14-12-2020,303,24,Male,City_17,830,Toys,1, $68.15 , $68.15 ,Cash,TRUE,6.814690527, $61.33 ,FALSE,Black Friday,3,FALSE
5020,21-12-2023,330,44,Other,City_5,924,Toys,2, $11.48 , $22.95 ,Online Payment,TRUE,0, $22.95 ,FALSE,None,4,TRUE
5021,11-11-2022,292,52,Female,City_1,241,Electronics,5, $33.33 , $166.64 ,Cash,TRUE,16.6635374, $149.97 ,FALSE,Black Friday,5,FALSE
5022,05-12-2021,307,37,Female,City_15,681,Decorations,5, $27.10 , $135.50 ,Cash,FALSE,0, $135.50 ,TRUE,Christmas Market,2,FALSE
5023,29-12-2018,483,20,Male,City_3,921,Food,3, $98.74 , $296.23 ,Cash,FALSE,0, $296.23 ,FALSE,None,1,FALSE
5024,26-11-2021,182,48,Female,City_19,283,Decorations,3, $53.79 , $161.38 ,Online Payment,FALSE,16.13841378, $145.25 ,FALSE,Black Friday,3,TRUE
5025,09-12-2023,362,52,Other,City_1,319,Clothing,2, $57.75 , $115.51 ,Credit Card,FALSE,11.55074374, $103.96 ,TRUE,Black Friday,3,TRUE
5026,29-11-2020,179,33,Male,City_2,1,Toys,5, $55.66 , $278.29 ,Debit Card,FALSE,27.8285975, $250.46 ,FALSE,Black Friday,4,FALSE
5027,19-11-2023,15,36,Male,City_12,737,Toys,3, $92.87 , $278.62 ,Online Payment,TRUE,0, $278.62 ,FALSE,None,3,TRUE
5028,28-11-2023,200,59,Male,City_2,415,Toys,1, $94.86 , $94.86 ,Credit Card,FALSE,9.486437862, $85.38 ,FALSE,Black Friday,2,FALSE
5029,06-12-2022,354,46,Female,City_6,632,Toys,3, $85.39 , $256.16 ,Online Payment,TRUE,0, $256.16 ,FALSE,Christmas Market,2,TRUE
5030,05-12-2020,24,18,Other,City_13,477,Food,1, $30.03 , $30.03 ,Credit Card,TRUE,3.002778411, $27.03 ,FALSE,Black Friday,4,TRUE
5031,29-12-2023,67,27,Male,City_2,196,Food,3, $73.15 , $219.44 ,Debit Card,TRUE,0, $219.44 ,FALSE,None,2,FALSE
5032,22-11-2018,482,33,Other,City_4,230,Clothing,4, $95.37 , $381.49 ,Credit Card,FALSE,0, $381.49 ,TRUE,Christmas Market,3,TRUE
5033,28-12-2019,101,30,Other,City_1,725,Decorations,1, $26.07 , $26.07 ,Online Payment,TRUE,0, $26.07 ,FALSE,Christmas Market,5,FALSE
5034,08-11-2018,435,27,Female,City_1,542,Clothing,3, $82.31 , $246.93 ,Cash,FALSE,24.69322665, $222.24 ,TRUE,Black Friday,2,FALSE
5035,09-11-2023,278,47,Male,City_11,328,Toys,1, $19.51 , $19.51 ,Cash,TRUE,0, $19.51 ,FALSE,Christmas Market,5,TRUE
5036,15-11-2023,262,22,Other,City_12,279,Food,2, $38.50 , $77.00 ,Cash,TRUE,7.699557931, $69.30 ,FALSE,Black Friday,2,TRUE
5037,04-11-2021,411,52,Male,City_3,749,Clothing,1, $55.53 , $55.53 ,Cash,FALSE,5.553389889, $49.98 ,TRUE,Black Friday,1,TRUE
5038,06-12-2021,184,69,Female,City_4,46,Food,3, $69.09 , $207.27 ,Cash,TRUE,0, $207.27 ,TRUE,None,1,FALSE
5039,03-11-2020,274,70,Female,City_8,90,Food,3, $47.32 , $141.96 ,Cash,TRUE,0, $141.96 ,TRUE,None,3,FALSE
5040,19-12-2019,275,41,Female,City_7,312,Food,4, $86.58 , $346.32 ,Cash,FALSE,34.6316122, $311.68 ,FALSE,Black Friday,4,FALSE
5041,24-11-2018,76,27,Male,City_6,511,Electronics,5, $57.97 , $289.84 ,Debit Card,FALSE,28.98359847, $260.85 ,FALSE,Black Friday,2,FALSE
5042,05-12-2021,81,39,Other,City_14,268,Toys,5, $55.05 , $275.24 ,Credit Card,TRUE,27.52350889, $247.71 ,FALSE,Black Friday,2,FALSE
5043,10-12-2023,37,70,Other,City_18,219,Decorations,4, $84.95 , $339.80 ,Online Payment,FALSE,33.97985271, $305.82 ,TRUE,Black Friday,1,FALSE
5044,05-12-2023,397,21,Other,City_11,626,Toys,1, $82.99 , $82.99 ,Cash,FALSE,0, $82.99 ,TRUE,Christmas Market,2,FALSE
5045,07-12-2019,122,24,Other,City_4,828,Clothing,5, $34.89 , $174.44 ,Online Payment,FALSE,17.44427046, $157.00 ,FALSE,Black Friday,1,TRUE
5046,05-11-2022,207,36,Male,City_3,548,Decorations,1, $19.80 , $19.80 ,Credit Card,FALSE,0, $19.80 ,TRUE,None,2,FALSE
5047,10-12-2023,86,32,Female,City_19,199,Toys,4, $78.96 , $315.83 ,Debit Card,FALSE,0, $315.83 ,FALSE,None,3,FALSE
5048,28-11-2019,164,37,Male,City_3,801,Toys,5, $53.96 , $269.80 ,Cash,TRUE,26.97970393, $242.82 ,FALSE,Black Friday,1,TRUE
5049,29-12-2022,26,56,Female,City_3,742,Decorations,1, $82.69 , $82.69 ,Debit Card,FALSE,0, $82.69 ,TRUE,None,5,TRUE
5050,10-12-2019,345,20,Male,City_19,216,Electronics,4, $58.15 , $232.58 ,Online Payment,TRUE,0, $232.58 ,FALSE,Christmas Market,5,FALSE
5051,28-12-2019,229,56,Female,City_10,378,Food,1, $21.38 , $21.38 ,Online Payment,FALSE,2.138154787, $19.24 ,FALSE,Black Friday,1,TRUE
5052,26-12-2018,19,62,Female,City_12,659,Clothing,5, $28.26 , $141.31 ,Cash,TRUE,0, $141.31 ,TRUE,Christmas Market,1,TRUE
5053,26-12-2021,480,35,Male,City_7,917,Toys,4, $19.77 , $79.06 ,Debit Card,FALSE,0, $79.06 ,TRUE,Christmas Market,5,FALSE
5054,29-11-2018,416,69,Female,City_7,585,Electronics,4, $87.00 , $348.01 ,Credit Card,FALSE,34.80127962, $313.21 ,FALSE,Black Friday,5,TRUE
5055,03-12-2023,135,30,Other,City_7,988,Toys,1, $64.20 , $64.20 ,Cash,FALSE,0, $64.20 ,TRUE,None,5,FALSE
5056,01-11-2019,128,50,Other,City_18,405,Toys,1, $62.53 , $62.53 ,Cash,TRUE,0, $62.53 ,FALSE,Christmas Market,4,TRUE
5057,15-11-2018,447,46,Male,City_5,530,Food,2, $86.46 , $172.93 ,Debit Card,FALSE,0, $172.93 ,TRUE,Christmas Market,1,TRUE
5058,21-12-2020,364,36,Other,City_8,679,Decorations,1, $60.23 , $60.23 ,Credit Card,TRUE,0, $60.23 ,TRUE,None,4,FALSE
5059,16-11-2021,270,41,Other,City_19,355,Electronics,2, $20.80 , $41.60 ,Cash,TRUE,4.159556418, $37.44 ,FALSE,Black Friday,3,TRUE
5060,11-11-2021,323,25,Female,City_8,653,Toys,5, $80.82 , $404.10 ,Credit Card,TRUE,0, $404.10 ,FALSE,None,4,TRUE
5061,07-11-2022,40,54,Other,City_2,36,Food,2, $37.60 , $75.20 ,Debit Card,TRUE,7.51974149, $67.68 ,TRUE,Black Friday,2,TRUE
5062,01-12-2021,307,50,Other,City_20,168,Clothing,1, $90.11 , $90.11 ,Credit Card,TRUE,9.010508143, $81.09 ,FALSE,Black Friday,5,FALSE
5063,14-11-2020,358,41,Female,City_13,60,Clothing,1, $79.17 , $79.17 ,Debit Card,FALSE,0, $79.17 ,TRUE,Christmas Market,1,TRUE
5064,18-12-2021,78,28,Female,City_5,697,Clothing,2, $24.10 , $48.20 ,Cash,TRUE,0, $48.20 ,TRUE,Christmas Market,4,TRUE
5065,21-11-2020,18,49,Female,City_16,536,Electronics,3, $15.98 , $47.94 ,Online Payment,FALSE,4.794141338, $43.15 ,TRUE,Black Friday,1,FALSE
5066,17-11-2018,52,28,Male,City_13,103,Clothing,4, $30.30 , $121.18 ,Cash,FALSE,12.1184928, $109.07 ,FALSE,Black Friday,1,FALSE
5067,26-12-2020,22,59,Female,City_8,750,Electronics,4, $99.44 , $397.76 ,Online Payment,FALSE,39.77622778, $357.99 ,TRUE,Black Friday,3,FALSE
5068,14-11-2018,376,50,Other,City_4,864,Electronics,1, $75.50 , $75.50 ,Online Payment,TRUE,0, $75.50 ,FALSE,None,1,FALSE
5069,10-11-2018,61,28,Other,City_5,471,Clothing,5, $16.64 , $83.21 ,Cash,TRUE,0, $83.21 ,FALSE,None,5,TRUE
5070,17-12-2019,409,25,Female,City_11,852,Decorations,3, $56.86 , $170.59 ,Credit Card,TRUE,17.05885217, $153.53 ,FALSE,Black Friday,5,FALSE
5071,25-11-2019,353,68,Male,City_10,957,Clothing,5, $18.44 , $92.21 ,Cash,FALSE,9.221038591, $82.99 ,TRUE,Black Friday,1,TRUE
5072,04-11-2022,258,34,Male,City_19,411,Clothing,5, $93.32 , $466.58 ,Online Payment,TRUE,46.65803717, $419.92 ,TRUE,Black Friday,3,FALSE
5073,02-11-2019,169,47,Female,City_9,701,Food,2, $57.94 , $115.87 ,Online Payment,FALSE,0, $115.87 ,TRUE,Christmas Market,4,TRUE
5074,14-12-2019,334,69,Other,City_1,29,Electronics,5, $52.44 , $262.22 ,Credit Card,FALSE,0, $262.22 ,FALSE,None,5,TRUE
5075,08-12-2019,348,30,Other,City_14,973,Toys,2, $22.39 , $44.78 ,Debit Card,FALSE,4.478113755, $40.30 ,TRUE,Black Friday,4,TRUE
5076,19-12-2019,440,41,Female,City_1,875,Electronics,5, $13.26 , $66.29 ,Credit Card,FALSE,6.628869511, $59.66 ,FALSE,Black Friday,4,TRUE
5077,01-12-2023,173,29,Male,City_6,394,Decorations,3, $73.15 , $219.46 ,Cash,TRUE,0, $219.46 ,TRUE,None,3,TRUE
5078,01-12-2018,398,52,Female,City_5,934,Toys,5, $92.01 , $460.03 ,Online Payment,FALSE,46.00252351, $414.02 ,FALSE,Black Friday,1,TRUE
5079,30-12-2023,206,47,Other,City_20,583,Clothing,4, $19.98 , $79.90 ,Online Payment,FALSE,0, $79.90 ,FALSE,Christmas Market,1,TRUE
5080,18-11-2018,308,65,Other,City_20,291,Food,3, $29.50 , $88.51 ,Online Payment,FALSE,0, $88.51 ,TRUE,Christmas Market,5,FALSE
5081,20-12-2022,210,43,Male,City_17,203,Clothing,5, $12.71 , $63.53 ,Debit Card,FALSE,0, $63.53 ,TRUE,None,2,FALSE
5082,04-11-2022,253,68,Female,City_5,796,Food,2, $39.60 , $79.19 ,Online Payment,FALSE,7.919457701, $71.28 ,FALSE,Black Friday,1,FALSE
5083,31-12-2018,138,56,Female,City_6,925,Food,1, $50.28 , $50.28 ,Credit Card,FALSE,0, $50.28 ,FALSE,Christmas Market,2,TRUE
5084,11-12-2019,328,67,Other,City_4,731,Clothing,1, $69.25 , $69.25 ,Debit Card,TRUE,6.925454895, $62.33 ,FALSE,Black Friday,4,TRUE
5085,03-11-2021,8,23,Female,City_19,633,Decorations,4, $46.51 , $186.05 ,Credit Card,TRUE,18.60508979, $167.45 ,TRUE,Black Friday,5,TRUE
5086,25-11-2019,412,37,Other,City_17,258,Clothing,3, $15.22 , $45.66 ,Debit Card,TRUE,4.566401851, $41.10 ,TRUE,Black Friday,4,FALSE
5087,11-11-2018,467,45,Female,City_18,879,Toys,1, $72.63 , $72.63 ,Debit Card,FALSE,0, $72.63 ,FALSE,Christmas Market,3,TRUE
5088,23-12-2018,196,48,Female,City_1,108,Decorations,1, $91.22 , $91.22 ,Debit Card,FALSE,0, $91.22 ,FALSE,Christmas Market,1,TRUE
5089,03-11-2020,3,41,Other,City_11,110,Toys,1, $11.67 , $11.67 ,Cash,TRUE,1.166996594, $10.50 ,TRUE,Black Friday,4,FALSE
5090,08-12-2022,394,37,Female,City_1,224,Clothing,1, $69.41 , $69.41 ,Cash,FALSE,0, $69.41 ,FALSE,None,4,TRUE
5091,12-11-2021,227,53,Female,City_7,994,Clothing,3, $57.93 , $173.78 ,Debit Card,TRUE,17.37842919, $156.41 ,TRUE,Black Friday,5,FALSE
5092,06-11-2019,343,55,Other,City_12,999,Electronics,1, $93.72 , $93.72 ,Cash,TRUE,0, $93.72 ,TRUE,None,1,TRUE
5093,02-11-2021,45,21,Male,City_18,416,Food,1, $66.73 , $66.73 ,Cash,TRUE,0, $66.73 ,TRUE,Christmas Market,4,FALSE
5094,10-11-2021,65,67,Other,City_8,554,Clothing,3, $80.53 , $241.59 ,Cash,TRUE,24.15894681, $217.43 ,FALSE,Black Friday,4,FALSE
5095,04-11-2023,296,28,Other,City_5,462,Electronics,3, $42.40 , $127.20 ,Online Payment,TRUE,12.72021532, $114.48 ,FALSE,Black Friday,4,FALSE
5096,09-11-2023,18,36,Male,City_4,711,Toys,4, $97.02 , $388.06 ,Credit Card,TRUE,38.8062158, $349.26 ,FALSE,Black Friday,3,FALSE
5097,30-12-2019,402,34,Female,City_6,493,Electronics,2, $13.24 , $26.47 ,Online Payment,FALSE,2.647117732, $23.82 ,TRUE,Black Friday,2,FALSE
5098,01-12-2018,61,27,Female,City_20,789,Food,3, $86.39 , $259.16 ,Debit Card,FALSE,0, $259.16 ,FALSE,None,5,FALSE
5099,06-11-2019,90,44,Male,City_11,969,Food,4, $82.36 , $329.44 ,Credit Card,TRUE,32.94413316, $296.50 ,FALSE,Black Friday,1,FALSE
5100,24-12-2018,63,60,Female,City_15,208,Decorations,3, $80.18 , $240.53 ,Online Payment,FALSE,0, $240.53 ,TRUE,Christmas Market,4,FALSE
5101,30-12-2022,474,49,Male,City_19,738,Decorations,2, $18.37 , $36.74 ,Debit Card,FALSE,0, $36.74 ,FALSE,Christmas Market,5,FALSE
5102,02-11-2021,49,62,Female,City_1,176,Clothing,3, $82.34 , $247.03 ,Debit Card,TRUE,0, $247.03 ,FALSE,None,5,TRUE
